movie_id,movie_title,release_date,release_year,budget,revenue,profit,popularity
2897,Around the World in Eighty Days,1956-10-17,1956,6000000,42000000,36000000,6.164226
2898,As Good as It Gets,1997-12-19,1997,50000000,314178011,264178011,9.374049
2899,Asterix & Obelix: Mission Cleopatra,2002-01-29,2002,0,111127553,111127553,11.117405
2900,The Astronaut's Wife,1999-08-26,1999,75000000,19598588,-55401412,14.705865
2907,The Addams Family,1991-11-22,1991,30000000,191502426,161502426,12.962525
2909,In the Dust of the Stars,1976-07-01,1976,0,0,0,0.704362
2911,The Last Drop,2005-05-23,2005,0,0,0,1.631359
2912,The Butcher,1970-02-27,1970,0,0,0,2.183945
2923,B. Monkey,1998-11-07,1998,0,0,0,2.399824
2924,Backdraft,1991-05-24,1991,75000000,152368585,77368585,9.883727
2925,The First Wives Club,1996-09-20,1996,26000000,116400000,90400000,10.177303
2926,The Three Musketeers,1973-12-11,1973,0,0,0,11.811966
2927,Moon 44,1990-02-15,1990,0,0,0,5.854206
2928,Michael,1996-12-25,1996,0,119718203,119718203,9.473162
2929,Frankenstein,1910-03-18,1910,0,0,0,1.659883
2959,License to Wed,2007-07-04,2007,35000000,69307224,34307224,7.102076
2963,The Impossible Voyage,1904-10-01,1904,7500,0,-7500,1.529176
2965,"20,000 Leagues Under the Sea",1997-03-23,1997,0,0,0,1.240829
2966,"20,000 Leagues Under the Sea",1997-05-11,1997,0,0,0,3.600607
2969,A Daughter Of Destiny,1928-01-25,1928,0,0,0,1.405597
2972,The Golem: How He Came Into the World,1920-10-28,1920,0,0,0,1.52413
2973,Aelita: Queen of Mars,1924-09-24,1924,0,0,0,1.952217
2974,The Hands of Orlac,1924-09-23,1924,0,0,0,0.979118
2976,Hairspray,2007-07-13,2007,50000000,90450008,40450008,7.768045
2977,Becoming Jane,2007-03-02,2007,16500000,37311672,20811672,7.829737
2978,Ghostbusters II,1989-06-15,1989,37000000,215394738,178394738,16.414239
2979,Return of the Ghostbusters,2007-01-01,2007,0,0,0,1.670747
2981,The Lost World,1925-06-22,1925,0,0,0,2.968503
2982,The Lost World,1960-07-13,1960,0,0,0,1.586734
2984,A Countess from Hong Kong,1967-01-05,1967,3500000,2000000,-1500000,4.928589
2988,The Harrad Experiment,1973-05-11,1973,0,0,0,0.952641
2989,Roar,1981-11-12,1981,17000000,2000000,-15000000,1.307263
2990,Pacific Heights,1990-09-28,1990,0,29381956,29381956,4.817146
2993,One on Top of the Other,1969-08-15,1969,0,0,0,1.550671
2994,Danger: Diabolik,1968-01-23,1968,400000,0,-400000,2.586658
2998,Zabriskie Point,1970-02-09,1970,7000000,1000000,-6000000,6.258456
3001,How to Steal a Million,1966-07-13,1966,0,0,0,12.389626
3003,The Lost World,2001-12-25,2001,0,0,0,3.045997
3004,Twelve Plus One,1969-10-06,1969,0,0,0,0.97354
3007,Woman in the Moon,1929-10-14,1929,0,0,0,1.235633
3009,The Trial,1962-12-21,1962,0,0,0,5.310729
3010,The Cardinal,1963-12-12,1963,0,0,0,1.642624
3011,Good Neighbor Sam,1964-07-22,1964,0,0,0,3.314695
3012,The Victors,1963-11-22,1963,0,0,0,1.047518
3013,Bloodline,1979-01-01,1979,0,0,0,2.493634
3014,The Man Between,1953-11-18,1953,0,0,0,5.291637
3016,Dr. Jekyll and Mr. Hyde,1920-03-18,1920,0,0,0,1.562169
3019,Dr. Jekyll and Mr. Hyde,1931-12-31,1931,0,0,0,4.749049
3021,1408,2007-07-12,2007,25000000,94679598,69679598,9.196884
3022,Dr. Jekyll and Mr. Hyde,1941-08-12,1941,0,0,0,2.225578
3023,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,1953-08-01,1953,0,0,0,4.004759
3024,The Strange Case of Dr. Jekyll and Mr. Hyde,1968-01-07,1968,0,0,0,0.424452
3025,The Two Faces of Dr. Jekyll,1960-10-24,1960,0,0,0,2.065918
3026,The Testament of Dr. Cordelier,1959-01-01,1959,0,0,0,0.573507
3028,Jekyll and Hyde ... Together Again,1982-11-10,1982,0,0,0,1.352979
3030,End of the World,1977-08-01,1977,0,0,0,1.239669
3031,Island of Lost Souls,1932-12-01,1932,0,0,0,13.466333
3033,Gods and Monsters,1998-01-21,1998,10000000,6451628,-3548372,6.788021
3034,Young Frankenstein,1974-12-15,1974,2800000,86273333,83473333,9.339316
3035,Frankenstein,1931-11-21,1931,291000,12000000,11709000,8.091603
3036,Mary Shelley's Frankenstein,1994-11-04,1994,45000000,112006296,67006296,14.287753
3037,Yella,2007-02-14,2007,3000000,0,-3000000,7.322719
3040,Night Watch,2004-06-27,2004,4200000,32000000,27800000,8.803869
3041,In Bed,2005-08-03,2005,0,0,0,1.029472
3043,Flesh for Frankenstein,1973-11-30,1973,450000,0,-450000,3.104212
3048,The Great Global Warming Swindle,2007-03-08,2007,0,0,0,1.248779
3049,Ace Ventura: Pet Detective,1994-02-04,1994,15000000,107217396,92217396,11.247957
3050,Doctor Dolittle,1998-06-22,1998,71000000,294456605,223456605,9.439079
3051,Eye of the Devil,1966-07-01,1966,0,0,0,4.760853
3052,Don't Make Waves,1967-06-20,1967,0,0,0,4.910542
3053,The Fearless Vampire Killers,1967-02-01,1967,2000000,0,-2000000,9.182414
3054,The Wrecking Crew,1968-12-30,1968,0,2400000,2400000,0.955774
3055,Valley of the Dolls,1967-12-27,1967,5000000,50000000,45000000,2.474398
3056,Frankenstein,2004-10-09,2004,0,0,0,1.533848
3057,Frankenstein,2004-10-05,2004,0,0,0,1.215853
3059,Intolerance: Love's Struggle Throughout the Ages,1916-09-04,1916,8394751,0,-8394751,4.282118
3060,The Big Parade,1925-11-05,1925,245000,22000000,21755000,2.084627
3061,The Crowd,1928-02-18,1928,0,0,0,6.78748
3062,42nd Street,1933-02-02,1933,439000,2281000,1842000,4.718154
3063,Duck Soup,1933-11-17,1933,0,0,0,6.819957
3064,Chances Are,1989-03-10,1989,0,0,0,4.901036
3065,Mystery Science Theater 3000: The Movie,1996-04-19,1996,0,0,0,2.985163
3072,Frankenstein Unbound,1990-11-02,1990,0,0,0,2.079742
3073,Abbott and Costello Meet Frankenstein,1948-06-15,1948,0,0,0,4.372409
3074,The Ghost of Frankenstein,1942-03-13,1942,0,0,0,4.021579
3075,Frankenstein Must Be Destroyed,1969-05-22,1969,0,0,0,2.049849
3076,Frankenstein Meets the Wolf Man,1943-03-05,1943,0,0,0,5.841791
3077,Son of Frankenstein,1939-01-13,1939,0,0,0,3.563588
3078,It Happened One Night,1934-02-22,1934,325000,4500000,4175000,6.465257
3079,The Curse of Frankenstein,1957-05-02,1957,0,0,0,4.307941
3080,Top Hat,1935-09-06,1935,609000,3202000,2593000,7.122093
3081,The Goddess,1958-06-24,1958,0,0,0,0.132149
3082,Modern Times,1936-02-05,1936,1,8500000,8499999,8.159556
3083,Mr. Smith Goes to Washington,1939-10-19,1939,1500000,9600000,8100000,8.168694
3084,Wuthering Heights,1939-04-13,1939,0,0,0,11.474476
3085,His Girl Friday,1940-01-18,1940,0,0,0,9.88321
3086,The Lady Eve,1941-02-25,1941,0,0,0,8.35844
3087,Yankee Doodle Dandy,1942-06-06,1942,0,0,0,3.658274
3088,My Darling Clementine,1946-12-03,1946,0,0,0,8.869419
3089,Red River,1948-08-26,1948,3000000,9012000,6012000,6.09018
3090,The Treasure of the Sierra Madre,1948-01-24,1948,3800000,4307000,507000,8.070589
3092,Seance on a Wet Afternoon,1964-06-19,1964,0,0,0,2.459915
3093,Basic Instinct 2,2006-03-29,2006,70000000,38629478,-31370522,15.321902
3097,"The Tulse Luper Suitcases, Part 1: The Moab Story",2003-05-24,2003,10000000,25800,-9974200,0.524432
3101,I Love You to Death,1990-04-06,1990,0,0,0,8.11216
3102,My Step Brother Frankenstein,2005-03-13,2005,0,0,0,0.602554
3103,House of Frankenstein,1944-12-01,1944,0,0,0,2.542558
3104,Frankenstein Created Woman,1967-03-15,1967,0,0,0,2.302582
3107,Destroy All Monsters,1968-08-01,1968,0,0,0,3.74447
3109,The Quiet Man,1952-07-21,1952,0,0,0,8.762386
3110,Shane,1953-04-23,1953,3100000,20000000,16900000,6.63816
3111,A Star Is Born,1954-09-29,1954,5019770,0,-5019770,7.051183
3112,The Night of the Hunter,1955-04-03,1955,795000,0,-795000,7.892337
3114,The Searchers,1956-03-13,1956,3750000,0,-3750000,7.803856
3115,Godzilla vs. The Sea Monster,1966-12-17,1966,0,0,0,2.099352
3116,Midnight Cowboy,1969-05-25,1969,3600000,44785053,41185053,10.579988
3117,Frankenstein and the Monster from Hell,1973-03-31,1973,0,0,0,8.388808
3118,Frankenstein 90,1984-08-14,1984,0,0,0,0.000195
3121,Nashville,1975-06-11,1975,2200000,0,-2200000,9.042678
3122,Lady Frankenstein,1971-10-22,1971,0,0,0,3.530313
3124,The Evil of Frankenstein,1964-04-08,1964,0,0,0,1.816665
3125,Dracula vs. Frankenstein,1971-12-01,1971,0,0,0,1.513005
3127,The Revenge of Frankenstein,1958-06-01,1958,0,0,0,3.522296
3131,Gangs of New York,2002-12-14,2002,100000000,193772504,93772504,14.922399
3132,Bad Company,2002-06-07,2002,70000000,65977295,-4022705,9.540021
3133,Badlands,1973-10-15,1973,0,0,0,16.641976
3134,Baise-moi,2000-06-28,2000,0,940944,940944,12.589992
3144,Rock 'n' Roll Frankenstein,1999-01-01,1999,0,0,0,0.072413
3145,The Horror of Frankenstein,1970-11-08,1970,0,0,0,2.150514
3146,The War of the Gargantuas,1966-07-31,1966,0,0,0,2.382208
3149,Jesse James Meets Frankenstein's Daughter,1966-04-09,1966,0,0,0,0.29177
3159,Frankenstein's Castle of Freaks,1974-02-19,1974,0,0,0,0.296813
3160,Frankenstein Conquers the World,1965-08-08,1965,0,0,0,1.469081
3162,Blackenstein,1973-01-01,1973,0,0,0,0.47033
3164,Frankenstein 1970,1958-07-20,1958,0,0,0,0.867198
3168,Three-Step Dance,2003-08-31,2003,0,0,0,0.119376
3170,Bambi,1942-08-14,1942,858000,267447150,266589150,13.698132
3171,Bambi Meets Godzilla,1969-01-01,1969,0,0,0,2.032918
3172,Bandits,2001-10-12,2001,75000000,67631903,-7368097,13.136791
3173,Bangkok Dangerous,1999-11-01,1999,0,0,0,6.503788
3175,Barry Lyndon,1975-12-18,1975,11000000,20000000,9000000,14.003467
3176,Battle Royale,2000-12-16,2000,4500000,25000000,20500000,12.701098
3177,Battle Royale II: Requiem,2003-07-05,2003,9000000,0,-9000000,7.500419
3178,Beat,2000-01-29,2000,0,0,0,0.758451
3179,Beavis and Butt-Head Do America,1996-12-15,1996,12000000,0,-12000000,8.855685
3210,The Projected Man,1966-01-01,1966,0,0,0,0.720828
3291,"Good Night, and Good Luck.",2005-09-16,2005,7000000,54600000,47600000,7.523098
3293,Pirates of Silicon Valley,1999-05-10,1999,0,0,0,8.172132
3309,Mildred Pierce,1945-09-24,1945,1453000,5638000,4185000,4.497049
3396,The Yes Men,2003-09-07,2003,0,0,0,2.647884
3397,And Along Come Tourists,2007-05-21,2007,0,0,0,0.623793
3405,Anyone Can Play,1968-02-02,1968,0,0,0,0.598241
3418,Death Watch,1980-01-23,1980,0,0,0,2.02305
3423,The Things of Life,1970-03-13,1970,0,0,0,2.349658
3426,Cesar and Rosalie,1972-10-26,1972,0,0,0,2.984046
3427,Max and the Junkmen,1971-02-17,1971,0,0,0,0.989599
3432,Mr. Brooks,2007-06-01,2007,20000000,41637263,21637263,7.423812
3469,Far from the Madding Crowd,1967-01-01,1967,0,0,0,4.377296
3472,Dirty Pretty Things,2002-09-05,2002,0,0,0,5.349653
3476,That Most Important Thing: Love,1975-02-12,1975,0,0,0,1.268137
3478,Ludwig,1972-12-29,1972,0,0,0,1.3379
3479,Dirty Hands,1975-01-01,1975,0,0,0,1.301798
3480,The Old Gun,1975-08-22,1975,0,0,0,2.445603
3482,The Train,1964-09-21,1964,5800000,6800000,1000000,4.412564
3483,The Blood of Fu Manchu,1968-08-23,1968,0,0,0,0.463793
3484,The Mask of Fu Manchu,1932-11-05,1932,0,0,0,1.151116
3485,The Castle of Fu Manchu,1969-05-29,1969,0,0,0,0.795213
3486,The Fiendish Plot of Dr. Fu Manchu,1980-08-08,1980,0,0,0,0.886041
3489,88 Minutes,2007-02-14,2007,30000000,16930884,-13069116,8.552967
3509,A Scanner Darkly,2006-05-25,2006,8700000,7659918,-1040082,11.643026
3511,The Broken,2008-01-18,2008,6700000,0,-6700000,3.365903
3512,Under Siege 2: Dark Territory,1995-07-13,1995,60000000,104324083,44324083,7.490247
3513,Legionnaire,1998-12-03,1998,20000000,0,-20000000,5.951361
3515,I'll Sleep When I'm Dead,2003-05-14,2003,0,490964,490964,2.787144
3520,Casanova '70,1965-06-15,1965,0,0,0,1.807802
3525,Working Girl,1988-12-20,1988,28000000,103173635,75173635,8.318954
3526,Frances,1982-12-03,1982,0,5000000,5000000,2.077869
3527,Don't Come Knocking,2005-05-19,2005,11000000,0,-11000000,3.348019
3529,The Thin Man,1934-05-25,1934,226408,1423000,1196592,10.573867
3536,U-571,2000-04-20,2000,62000000,127666415,65666415,7.879924
3537,Fame,1980-05-16,1980,0,21202829,21202829,5.511557
3539,Off Beat,2004-09-11,2004,0,0,0,1.149831
3541,The Mad Dog Killer,1977-10-29,1977,0,0,0,0.834117
3542,Lady Chatterley,2006-11-01,2006,0,0,0,1.963102
3543,Bagdad Cafe,1987-11-12,1987,0,3587303,3587303,5.289632
3547,Reflections in a Golden Eye,1967-10-10,1967,4500000,0,-4500000,3.13517
3549,After the Wedding,2006-02-24,2006,0,0,0,5.099115
3554,Mahogany,1975-10-08,1975,0,0,0,1.08732
3556,Mad Dog Coll,1961-05-12,1961,0,0,0,0.669692
3558,"Girl, Interrupted",1999-12-21,1999,40000000,0,-40000000,8.285062
3563,I Now Pronounce You Chuck & Larry,2007-07-12,2007,85000000,186072214,101072214,6.645799
3565,Underground,1928-07-01,1928,0,0,0,0.076335
3573,Emma,1996-08-02,1996,6000000,22231658,16231658,6.593011
3574,Doctor X,1932-08-27,1932,0,0,0,1.5217
3575,The Return of Doctor X,1939-12-02,1939,0,0,0,0.668053
3576,Calling Dr. Gillespie,1942-08-01,1942,0,0,0,0.026687
3577,The Tunnel,2001-01-21,2001,0,0,0,2.577643
3578,The Tunnel,1933-10-26,1933,0,0,0,0.35565
3580,Changeling,2008-01-30,2008,55000000,113020255,58020255,11.672394
3581,Death Line,1972-01-01,1972,0,0,0,1.819461
3582,The Millionairess,1960-10-18,1960,0,0,0,3.001543
3586,Prêt-à-Porter,1994-12-23,1994,15000000,11300653,-3699347,6.259433
3587,Bogus,1996-09-06,1996,32000000,0,-32000000,2.523605
3589,It Happened Tomorrow,1944-05-28,1944,0,0,0,0.576112
3591,One Million Years B.C.,1966-12-01,1966,0,0,0,4.091602
3592,One Million B.C.,1940-04-26,1940,0,0,0,0.461924
3593,Dr. Cyclops,1940-04-09,1940,0,0,0,0.662919
3594,The Number 23,2007-02-23,2007,30000000,77566815,47566815,8.140941
3595,Ransom,1996-11-08,1996,80000000,309492681,229492681,8.772188
3596,Things to Come,1936-02-20,1936,0,0,0,2.638559
3597,I Know What You Did Last Summer,1997-10-17,1997,17000000,125586134,108586134,7.417157
3598,Lost Horizon,1937-09-01,1937,4000000,0,-4000000,3.166544
3600,I Still Know What You Did Last Summer,1998-11-13,1998,65000000,40002112,-24997888,11.023042
3602,I'll Always Know What You Did Last Summer,2006-06-24,2006,0,0,0,5.223401
3603,Black Sheep,2006-09-09,2006,0,4947717,4947717,7.434577
3604,Flash Gordon,1980-09-01,1980,35000000,27107960,-7892040,6.346979
3632,Flash Gordon,1936-10-10,1936,0,0,0,1.149111
3635,Girl with a Pearl Earring,2003-08-31,2003,0,31466789,31466789,7.008512
3638,No Reservations,2007-07-25,2007,28000000,92601050,64601050,9.672317
3640,Mostly Martha,2001-09-09,2001,0,0,0,7.458993
3681,What's New Pussycat?,1965-06-22,1965,0,0,0,2.705723
3682,54,1998-08-28,1998,13000000,16757163,3757163,8.736869
3683,Flags of Our Fathers,2006-10-18,2006,90000000,65900249,-24099751,9.224494
3686,Last of the Renegades,1964-09-17,1964,0,0,0,3.29263
3687,Flesh Gordon,1974-07-30,1974,700000,0,-700000,3.062497
3692,Secret Agent Super Dragon,1966-02-17,1966,0,0,0,0.910855
3698,"Amigo, Stay Away",1972-02-04,1972,0,0,0,0.152268
3699,Seven Blood-Stained Orchids,1972-06-30,1972,0,0,0,0.642375
3701,Gang War in Milan,1973-02-21,1973,0,0,0,1.065237
3716,In July,2000-08-23,2000,0,0,0,7.202994
3763,Onibaba,1964-11-21,1964,0,0,0,3.614257
3764,The Naked Island,1960-11-23,1960,0,0,0,1.771462
3766,The Lady from Shanghai,1947-12-24,1947,2300000,0,-2300000,8.694857
3767,Gilda,1946-02-14,1946,0,0,0,4.562074
3777,Throne of Blood,1957-01-15,1957,0,0,0,6.471043
3780,Red Beard,1965-04-03,1965,0,0,0,4.249501
3782,Ikiru,1952-10-09,1952,0,55240,55240,7.843562
3784,Frankie and Johnny,1991-10-18,1991,0,22773535,22773535,6.889748
3786,Buck Rogers in the 25th Century,1979-03-02,1979,0,0,0,0.91043
3865,Dark Blue Almost Black,2006-03-24,2006,0,0,0,2.486575
3870,1900,1976-09-03,1976,9000000,0,-9000000,6.317822
3875,Brothers,2004-08-27,2004,0,0,0,7.682647
3877,Things We Lost in the Fire,2007-09-26,2007,16000000,2849142,-13150858,11.446274
3902,I'm Not There.,2007-10-01,2007,20000000,4001121,-15998879,9.351557
3933,Corpse Bride,2005-09-09,2005,40000000,117195061,77195061,12.920032
3934,Ménage,1986-04-23,1986,0,0,0,2.010505
3935,The Last Woman,1976-04-20,1976,0,0,0,1.694961
3936,Blondie Has Servant Trouble,1940-07-25,1940,0,0,0,0.486412
3937,Blondie on a Budget,1940-02-29,1940,0,0,0,0.44415
3938,Blondie Plays Cupid,1940-10-31,1940,0,0,0,0.56455
3941,Blondie Goes Latin,1941-02-27,1941,0,0,0,0.411367
3962,Bis zum Ellenbogen,2007-11-01,2007,0,0,0,0.672189
3966,Blondie Knows Best,1946-10-17,1946,0,0,0,0.001908
3980,Critters,1986-04-11,1986,2000000,13167232,11167232,10.113807
3981,What Women Want,2000-12-15,2000,70000000,374111707,304111707,9.963079
3989,Team America: World Police,2004-10-10,2004,32000000,50907422,18907422,11.428941
4011,Beetlejuice,1988-02-29,1988,15000000,73326666,58326666,10.627364
4012,The Believer,2001-01-19,2001,1500000,416925,-1083075,8.128106
4024,Last Year at Marienbad,1961-05-25,1961,0,0,0,8.334883
4025,The Prize,1963-12-25,1963,0,0,0,1.502123
4031,Going Places,1974-05-12,1974,0,0,0,2.836965
4032,My Girl,1991-11-27,1991,16500000,0,-16500000,8.605742
4034,That Man from Rio,1964-02-05,1964,0,0,0,2.789067
4043,Law of Desire,1987-02-06,1987,0,0,0,12.009833
4049,The Glass Cell,1978-04-05,1978,0,0,0,0.002841
4104,Benny & Joon,1993-04-16,1993,0,23202734,23202734,10.597116
4105,Black Rain,1989-09-22,1989,30000000,45892212,15892212,6.973408
4107,Bloody Sunday,2002-01-16,2002,0,773228,773228,7.757913
4108,The Transporter,2002-10-02,2002,21000000,43928932,22928932,13.217421
4111,Blondie of the Follies,1932-09-01,1932,0,0,0,0.582278
4112,Blondie Johnson,1933-02-25,1933,0,0,0,0.19177
4133,Blow,2001-04-04,2001,53000000,83282296,30282296,12.332223
4134,Het zwijgen,2006-03-23,2006,0,0,0,0.039352
4140,Blindsight,2006-09-11,2006,0,0,0,0.086952
4141,Shoot 'Em Up,2007-07-26,2007,39000000,26820641,-12179359,7.259086
4146,The Wonderful Crook,1974-01-01,1974,0,0,0,0.367704
4147,Road to Perdition,2002-07-12,2002,80000000,181001478,101001478,13.426684
4148,Revolutionary Road,2008-12-19,2008,35000000,75225693,40225693,12.265867
4154,Three Seasons,1999-04-30,1999,0,0,0,0.632591
4169,Breach,2007-02-12,2007,0,33231264,33231264,6.885359
4170,Trade,2007-01-23,2007,12000000,0,-12000000,13.033004
4171,Odette Toulemonde,2006-11-06,2006,0,0,0,2.156849
4173,Stromboli,1950-02-15,1950,0,0,0,3.197594
4174,Spellbound,1945-12-28,1945,1500000,7000000,5500000,5.47596
4175,Under Capricorn,1949-09-08,1949,0,0,0,2.972892
4176,Murder on the Orient Express,1974-11-24,1974,0,27634716,27634716,9.590695
4180,Three Men and a Cradle,1985-09-18,1985,0,2052466,2052466,2.850417
4182,Life Upside Down,1964-09-01,1964,0,0,0,0.106273
4191,The Bride Wore Black,1968-03-22,1968,747000,44566,-702434,2.775402
4192,Death on the Nile,1978-10-06,1978,7920000,14560084,6640084,11.162277
4193,Evil Under the Sun,1982-03-05,1982,0,6110000,6110000,10.526095
4195,Bluebeard,1963-01-25,1963,0,0,0,1.122109
4196,Lenin: The Train,1988-11-30,1988,0,0,0,1.383406
4199,The Man in the Iron Mask,1977-07-07,1977,0,0,0,4.206418
4201,The Fifth Musketeer,1979-04-06,1979,0,0,0,0.776852
4202,Danton,1983-01-12,1983,0,0,0,1.547715
4203,Women on the Verge of a Nervous Breakdown,1988-03-14,1988,700000,7179298,6479298,5.470331
4204,$5 a Day,2008-01-01,2008,0,0,0,2.326842
4226,Shriek If You Know What I Did Last Friday the Thirteenth,2000-10-17,2000,5000000,0,-5000000,3.956594
4228,The French Revolution,1989-10-01,1989,0,0,0,1.225507
4232,Scream,1996-12-20,1996,14000000,173046663,159046663,13.326443
4233,Scream 2,1997-12-09,1997,24000000,172363301,148363301,11.264845
4234,Scream 3,2000-02-03,2000,40000000,161834276,121834276,9.738371
4235,The Sicilian Clan,1969-12-01,1969,0,0,0,4.844351
4241,Visitor Q,2001-03-17,2001,0,0,0,3.577025
4244,The Kid,2000-07-07,2000,65000000,69700000,4700000,15.045725
4247,Scary Movie,2000-07-07,2000,19000000,278019771,259019771,12.446738
4248,Scary Movie 2,2001-07-04,2001,45000000,141220678,96220678,10.869056
4250,Pornorama,2007-10-11,2007,0,0,0,1.394429
4251,Veer-Zaara,2004-11-12,2004,7000000,29385320,22385320,3.319516
4252,Chalte Chalte,2003-06-12,2003,0,0,0,1.499512
4253,Hum Tum,2004-05-28,2004,0,0,0,2.58331
4254,Kal Ho Naa Ho,2003-11-27,2003,0,13200241,13200241,5.584308
4255,The Party at Kitty and Stud's,1970-02-10,1970,5000,0,-5000,1.045731
4256,Scary Movie 3,2003-10-24,2003,48000000,220673217,172673217,11.142209
4257,Scary Movie 4,2006-04-13,2006,45000000,178262620,133262620,13.096692
4258,Scary Movie 5,2013-04-11,2013,20000000,78378744,58378744,14.27281
4266,The Breach,1970-08-26,1970,0,0,0,1.448326
4267,Get Out Your Handkerchiefs,1978-01-11,1978,0,0,0,2.411369
4269,Une Chambre en Ville,1982-10-27,1982,0,0,0,0.828192
4271,Life Is a Long Quiet River,1988-02-03,1988,0,0,0,4.520077
4274,Fort Saganne,1984-05-11,1984,6000000,0,-6000000,1.848788
4279,The Married Couple of the Year Two,1971-04-07,1971,0,0,0,0.982414
4281,Appointment with Death,1988-04-15,1988,0,960040,960040,10.158324
4283,Primeval,2007-01-12,2007,0,10597734,10597734,2.454709
